Date,Close
2024-05-22 00:00:00-04:00,108.1418228149414
2024-05-23 00:00:00-04:00,106.29700469970703
2024-05-24 00:00:00-04:00,106.21273040771484
2024-05-28 00:00:00-04:00,107.56121826171875
2024-05-29 00:00:00-04:00,106.40937805175781
2024-05-30 00:00:00-04:00,106.74649810791016
2024-05-31 00:00:00-04:00,109.8087158203125
2024-06-03 00:00:00-04:00,107.1772689819336
2024-06-04 00:00:00-04:00,105.51036834716797
2024-06-05 00:00:00-04:00,105.93179321289062
2024-06-06 00:00:00-04:00,106.72776794433594
2024-06-07 00:00:00-04:00,105.5853042602539
2024-06-10 00:00:00-04:00,105.89432525634766
2024-06-11 00:00:00-04:00,105.04215240478516
2024-06-12 00:00:00-04:00,103.88094329833984
2024-06-13 00:00:00-04:00,103.0475082397461
2024-06-14 00:00:00-04:00,102.17658996582031
2024-06-17 00:00:00-04:00,101.4742660522461
2024-06-18 00:00:00-04:00,102.42945098876953
2024-06-20 00:00:00-04:00,104.63947296142578
2024-06-21 00:00:00-04:00,103.72176361083984
2024-06-24 00:00:00-04:00,106.80270385742188
2024-06-25 00:00:00-04:00,107.10234832763672
2024-06-26 00:00:00-04:00,107.13981628417969
2024-06-27 00:00:00-04:00,107.59866333007812
2024-06-28 00:00:00-04:00,107.80469512939453
2024-07-01 00:00:00-04:00,107.65487670898438
2024-07-02 00:00:00-04:00,106.9244155883789
2024-07-03 00:00:00-04:00,107.46758270263672
2024-07-05 00:00:00-04:00,106.16590881347656
2024-07-08 00:00:00-04:00,105.05152130126953
2024-07-09 00:00:00-04:00,103.89031982421875
2024-07-10 00:00:00-04:00,104.80804443359375
2024-07-11 00:00:00-04:00,106.05352783203125
2024-07-12 00:00:00-04:00,106.0722427368164
2024-07-15 00:00:00-04:00,107.88898468017578
2024-07-16 00:00:00-04:00,108.66622924804688
2024-07-17 00:00:00-04:00,110.16456604003906
2024-07-18 00:00:00-04:00,111.2508544921875
2024-07-19 00:00:00-04:00,108.69432067871094
2024-07-22 00:00:00-04:00,107.94515991210938
2024-07-23 00:00:00-04:00,106.20336151123047
2024-07-24 00:00:00-04:00,107.70169830322266
2024-07-25 00:00:00-04:00,109.9678955078125
2024-07-26 00:00:00-04:00,109.87425994873047
2024-07-29 00:00:00-04:00,108.72241973876953
2024-07-30 00:00:00-04:00,110.66088104248047
2024-07-31 00:00:00-04:00,111.05418395996094
2024-08-01 00:00:00-04:00,109.51840209960938
2024-08-02 00:00:00-04:00,109.4528579711914
2024-08-05 00:00:00-04:00,107.4769287109375
2024-08-06 00:00:00-04:00,106.90570831298828
2024-08-07 00:00:00-04:00,108.3291244506836
2024-08-08 00:00:00-04:00,110.398681640625
2024-08-09 00:00:00-04:00,111.29768371582031
2024-08-12 00:00:00-04:00,111.43814086914062
2024-08-13 00:00:00-04:00,110.3705825805664
2024-08-14 00:00:00-04:00,111.39131927490234
2024-08-15 00:00:00-04:00,112.08043670654297
2024-08-16 00:00:00-04:00,111.55178833007812
2024-08-19 00:00:00-04:00,111.89163970947266
2024-08-20 00:00:00-04:00,108.16287231445312
2024-08-21 00:00:00-04:00,107.47374725341797
2024-08-22 00:00:00-04:00,108.3044662475586
2024-08-23 00:00:00-04:00,109.8053970336914
2024-08-26 00:00:00-04:00,112.15595245361328
2024-08-27 00:00:00-04:00,111.08924102783203
2024-08-28 00:00:00-04:00,109.99420928955078
2024-08-29 00:00:00-04:00,111.5140380859375
2024-08-30 00:00:00-04:00,111.33467864990234
2024-09-03 00:00:00-04:00,109.00301361083984
2024-09-04 00:00:00-04:00,107.67198181152344
2024-09-05 00:00:00-04:00,106.83183288574219
